onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
122.354	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.377	2.04	baseline	1.0	1.0	0.326	redcross.bmp	n/a
126.417	6.033	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.45	1.805	no_response	n/a	1.0	n/a	c	BL
134.255	1.805	no_response	n/a	1.0	n/a	l	TR
136.06	2.006	2-back	1.0	1.0	0.343	v	BL
138.066	2.007	2-back	1.0	1.0	0.68	p	TR
140.073	2.005	2-back	0.0	1.0	0.68	r	TL
142.078	2.007	2-back	0.0	0.0	n/a	t	BR
144.085	2.006	2-back	1.0	1.0	0.652	n	TL
146.091	2.006	2-back	0.0	1.0	0.519	s	TR
148.097	2.006	2-back	0.0	1.0	0.553	f	BL
150.103	2.006	2-back	1.0	1.0	0.479	x	TR
152.109	2.006	2-back	0.0	1.0	0.611	v	BR
154.115	2.006	2-back	0.0	1.0	0.469	p	TL
156.121	2.006	2-back	1.0	1.0	0.496	f	BR
158.127	2.006	2-back	1.0	1.0	0.338	n	TL
160.133	2.006	2-back	0.0	1.0	0.416	x	TR
162.139	2.006	2-back	1.0	1.0	0.493	t	TL
164.145	2.006	2-back	0.0	1.0	0.488	s	BL
166.151	2.006	2-back	0.0	0.0	0.711	l	TR
168.157	2.006	2-back	1.0	1.0	0.545	f	BL
170.163	2.006	2-back	1.0	1.0	0.425	c	TR
172.169	2.006	2-back	0.0	1.0	0.453	r	TL
174.175	2.006	2-back	1.0	1.0	0.338	g	TR
176.181	2.006	2-back	0.0	1.0	0.527	s	BL
178.187	2.006	2-back	0.0	1.0	0.565	r	BR
180.193	2.006	2-back	1.0	1.0	0.51	v	BL
182.199	2.006	2-back	0.0	1.0	0.606	p	BL
184.205	2.006	2-back	0.0	1.0	0.683	t	TL
186.211	2.006	2-back	1.0	1.0	0.443	x	BL
188.217	2.006	2-back	0.0	1.0	0.436	z	BR
190.223	2.006	2-back	0.0	1.0	0.413	t	TR
192.229	2.006	2-back	0.0	1.0	0.467	g	TL
194.235	2.006	2-back	1.0	1.0	0.519	c	TR
196.241	2.006	2-back	0.0	1.0	0.475	p	BL
198.247	2.006	2-back	0.0	1.0	0.478	s	BR
200.253	2.006	2-back	0.0	1.0	0.723	v	TL
202.259	2.006	2-back	1.0	1.0	0.572	n	BR
204.265	2.006	2-back	0.0	1.0	0.657	c	BL
206.271	2.006	2-back	0.0	1.0	0.586	l	TL
208.277	2.006	2-back	0.0	1.0	0.84	x	BR
210.283	2.006	2-back	1.0	1.0	0.898	z	TL
212.289	2.006	2-back	0.0	1.0	0.451	g	TR
214.295	2.006	2-back	0.0	1.0	0.416	f	BR
216.301	2.006	2-back	0.0	0.0	0.428	z	TL
218.307	2.006	2-back	1.0	1.0	0.542	l	BR
220.313	2.006	2-back	0.0	1.0	0.436	r	TR
222.319	2.006	2-back	1.0	0.0	0.537	z	BR
224.325	2.006	2-back	0.0	1.0	0.461	n	BL
226.331	6.021	2-back	1.0	1.0	0.522	g	BR
232.352	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.374	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.397	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.436	2.023	baseline	1.0	1.0	0.335	redcross.bmp	n/a
240.459	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.498	2.023	baseline	1.0	1.0	0.308	redcross.bmp	n/a
244.521	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.544	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.583	2.023	baseline	1.0	1.0	0.352	redcross.bmp	n/a
250.606	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.629	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.668	2.0	baseline	1.0	1.0	0.335	redcross.bmp	n/a
