onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
124.211	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.234	6.033	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.267	1.805	no_response	n/a	1.0	n/a	c	TR
134.072	2.006	1-back	0.0	1.0	0.455	g	BL
136.078	2.006	1-back	0.0	1.0	0.523	p	TR
138.084	2.006	1-back	1.0	1.0	0.451	p	BL
140.09	2.006	1-back	0.0	1.0	0.554	t	TL
142.096	2.006	1-back	0.0	1.0	0.517	v	BR
144.102	2.006	1-back	1.0	1.0	0.551	v	TL
146.108	2.006	1-back	0.0	1.0	0.514	s	BL
148.114	2.006	1-back	1.0	1.0	0.477	s	TR
150.12	2.006	1-back	0.0	1.0	0.498	x	BR
152.126	2.006	1-back	0.0	1.0	0.527	n	TL
154.132	2.006	1-back	1.0	1.0	0.483	n	BR
156.138	2.006	1-back	0.0	1.0	0.449	f	TR
158.144	2.006	1-back	1.0	1.0	0.631	f	TL
160.15	2.006	1-back	0.0	1.0	0.594	l	TR
162.156	2.006	1-back	0.0	1.0	0.523	r	BL
164.162	2.006	1-back	0.0	1.0	0.804	z	TR
166.168	2.006	1-back	1.0	1.0	0.469	z	TL
168.174	2.006	1-back	0.0	1.0	0.505	c	TR
170.18	2.006	1-back	1.0	1.0	0.659	c	BL
172.186	2.006	1-back	0.0	1.0	0.851	g	TR
174.192	2.007	1-back	1.0	1.0	0.551	g	BR
176.199	2.006	1-back	0.0	1.0	0.533	x	BL
178.205	2.006	1-back	0.0	1.0	0.628	t	TL
180.211	2.006	1-back	1.0	1.0	0.638	t	BL
182.217	2.006	1-back	0.0	1.0	0.651	r	BR
184.223	2.006	1-back	0.0	1.0	0.675	p	BL
186.229	2.006	1-back	0.0	1.0	0.715	v	TL
188.235	2.006	1-back	0.0	1.0	0.508	s	TR
190.241	2.006	1-back	1.0	1.0	0.425	s	BR
192.247	2.006	1-back	0.0	1.0	0.475	x	BL
194.253	2.006	1-back	1.0	1.0	0.591	x	TL
196.259	2.006	1-back	0.0	1.0	0.558	l	TR
198.265	2.006	1-back	1.0	1.0	0.599	l	BL
200.271	2.006	1-back	0.0	1.0	0.626	n	BR
202.277	2.006	1-back	1.0	1.0	0.41	n	TL
204.283	2.006	1-back	0.0	1.0	0.45	z	BR
206.289	2.006	1-back	1.0	1.0	0.557	z	TL
208.295	2.006	1-back	0.0	1.0	0.553	c	BR
210.301	2.006	1-back	0.0	1.0	0.73	g	BL
212.307	2.006	1-back	0.0	1.0	0.668	p	TL
214.313	2.006	1-back	0.0	1.0	0.535	t	TR
216.319	2.006	1-back	0.0	1.0	0.641	v	BR
218.325	2.006	1-back	0.0	1.0	0.711	f	TL
220.331	2.006	1-back	1.0	1.0	0.644	f	TR
222.337	2.006	1-back	0.0	1.0	0.634	l	BR
224.343	2.006	1-back	0.0	1.0	0.577	r	BL
226.349	6.02	1-back	1.0	1.0	1.078	r	BR
232.369	2.023	baseline	1.0	1.0	0.531	redcross.bmp	n/a
234.392	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.431	2.023	baseline	1.0	1.0	0.309	redcross.bmp	n/a
238.454	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.477	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.516	2.023	baseline	1.0	1.0	0.349	redcross.bmp	n/a
244.539	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.578	2.023	baseline	1.0	1.0	0.381	redcross.bmp	n/a
248.601	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.624	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.647	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.669	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
