onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
146.056	2.006	2-back	0.0	1.0	0.646	s	TR
148.062	2.006	2-back	0.0	0.0	n/a	f	BL
150.068	2.006	2-back	1.0	1.0	0.845	x	TR
152.074	2.006	2-back	0.0	0.0	n/a	v	BR
154.08	2.006	2-back	0.0	0.0	0.896	p	BL
156.086	2.006	2-back	1.0	1.0	0.999	f	BR
158.092	2.006	2-back	0.0	1.0	0.477	n	TL
160.098	2.006	2-back	0.0	1.0	0.98	x	TR
162.104	2.006	2-back	1.0	0.0	0.827	t	TL
164.11	2.007	2-back	0.0	1.0	1.078	s	BL
166.117	2.005	2-back	0.0	0.0	0.746	l	TR
168.122	2.006	2-back	1.0	0.0	n/a	f	BL
170.128	2.006	2-back	1.0	1.0	0.789	c	TR
172.134	2.006	2-back	0.0	0.0	0.954	r	TL
174.14	2.006	2-back	1.0	1.0	0.981	g	TR
176.146	2.006	2-back	0.0	1.0	0.722	s	BL
178.152	2.006	2-back	0.0	1.0	1.047	r	BR
180.158	2.006	2-back	1.0	1.0	0.835	v	BL
182.164	2.006	2-back	0.0	0.0	n/a	p	BL
184.17	2.006	2-back	0.0	1.0	0.669	t	TL
186.176	2.006	2-back	1.0	1.0	0.79	x	BL
188.182	2.006	2-back	0.0	1.0	0.89	z	BR
190.188	2.006	2-back	0.0	1.0	0.989	t	TR
192.194	2.006	2-back	0.0	1.0	0.491	g	TL
194.2	2.007	2-back	1.0	1.0	0.63	c	TR
196.207	2.006	2-back	0.0	1.0	1.013	p	BL
198.213	2.005	2-back	0.0	0.0	n/a	s	BR
200.218	2.007	2-back	0.0	0.0	0.838	v	TL
202.225	2.006	2-back	1.0	0.0	0.855	n	BR
204.231	2.006	2-back	0.0	0.0	n/a	c	BL
206.237	2.005	2-back	0.0	0.0	n/a	l	TL
208.242	2.007	2-back	0.0	1.0	0.999	x	BR
210.249	2.006	2-back	1.0	1.0	0.754	z	TL
212.255	2.006	2-back	0.0	1.0	1.18	g	TR
214.261	2.006	2-back	0.0	0.0	n/a	f	BR
216.267	2.006	2-back	0.0	1.0	1.023	z	TL
218.273	2.006	2-back	1.0	1.0	0.763	l	BR
220.279	2.006	2-back	0.0	1.0	1.105	r	TR
222.285	2.006	2-back	1.0	1.0	0.503	z	BR
224.291	2.006	2-back	0.0	0.0	n/a	n	BL
226.297	6.036	2-back	1.0	1.0	0.973	g	BR
232.333	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.356	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.395	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.418	2.023	baseline	1.0	1.0	0.584	redcross.bmp	n/a
240.441	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.48	2.023	baseline	1.0	1.0	0.607	redcross.bmp	n/a
244.503	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.542	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.565	2.039	baseline	1.0	1.0	0.359	redcross.bmp	n/a
250.604	2.024	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.628	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.651	2.0	baseline	1.0	1.0	0.734	redcross.bmp	n/a
