onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
108.162	2.022	baseline	1.0	1.0	0.571	redcross.bmp	n/a
110.184	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.207	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.23	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.269	2.023	baseline	1.0	1.0	0.397	redcross.bmp	n/a
118.292	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.315	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.337	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.36	2.023	baseline	1.0	1.0	0.337	redcross.bmp	n/a
126.383	6.033	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.805	no_response	n/a	1.0	n/a	v	TR
134.221	1.805	no_response	n/a	1.0	n/a	r	BR
136.026	2.006	2-back	1.0	1.0	0.773	v	TL
138.032	2.006	2-back	0.0	1.0	0.681	g	TR
140.038	2.006	2-back	0.0	1.0	0.706	p	BL
142.044	2.006	2-back	1.0	1.0	0.516	g	BR
144.05	2.006	2-back	0.0	1.0	0.515	n	TL
146.056	2.006	2-back	0.0	1.0	0.762	x	TR
148.062	2.006	2-back	0.0	1.0	0.513	l	BR
150.068	2.006	2-back	0.0	1.0	0.469	c	TL
152.074	2.006	2-back	1.0	1.0	0.609	l	BL
154.08	2.006	2-back	1.0	1.0	0.595	c	TR
156.086	2.006	2-back	0.0	1.0	0.438	t	BR
158.092	2.006	2-back	0.0	1.0	0.73	n	TL
160.098	2.006	2-back	1.0	1.0	0.533	t	BR
162.104	2.007	2-back	0.0	1.0	0.585	f	TR
164.111	2.006	2-back	0.0	1.0	1.047	n	BR
166.117	2.006	2-back	0.0	1.0	0.582	x	TL
168.123	2.006	2-back	1.0	1.0	0.399	n	BL
170.129	2.006	2-back	0.0	1.0	0.534	r	TR
172.135	2.006	2-back	0.0	1.0	0.704	f	TL
174.141	2.006	2-back	1.0	1.0	0.414	r	BR
176.147	2.006	2-back	0.0	1.0	0.46	s	TR
178.153	2.006	2-back	0.0	1.0	0.746	v	BL
180.159	2.006	2-back	0.0	1.0	0.567	p	TL
182.165	2.006	2-back	1.0	1.0	0.466	v	TR
184.171	2.006	2-back	0.0	1.0	0.518	s	BL
186.177	2.006	2-back	0.0	1.0	0.971	p	BR
188.183	2.006	2-back	1.0	1.0	0.627	s	TR
190.189	2.006	2-back	0.0	1.0	0.474	g	BL
192.195	2.006	2-back	0.0	1.0	0.727	z	TL
194.201	2.006	2-back	0.0	1.0	0.588	r	BR
196.207	2.006	2-back	1.0	1.0	0.509	z	BL
198.213	2.006	2-back	0.0	1.0	0.604	c	BL
200.219	2.006	2-back	0.0	1.0	0.756	t	BR
202.225	2.006	2-back	1.0	1.0	0.466	c	TL
204.231	2.006	2-back	1.0	1.0	0.721	t	BL
206.237	2.006	2-back	0.0	1.0	0.48	s	BR
208.243	2.006	2-back	0.0	1.0	0.549	x	BL
210.249	2.006	2-back	0.0	1.0	0.686	f	TR
212.255	2.006	2-back	1.0	1.0	0.518	x	TR
214.261	2.006	2-back	1.0	1.0	0.76	f	BR
216.267	2.006	2-back	0.0	1.0	0.484	l	TL
218.273	2.006	2-back	0.0	1.0	0.661	p	BL
220.279	2.006	2-back	1.0	1.0	0.527	l	BL
222.285	2.006	2-back	0.0	1.0	0.495	z	TL
224.291	2.006	2-back	0.0	1.0	0.562	g	TL
226.297	6.02	2-back	1.0	1.0	0.515	z	TR
232.317	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.339	2.023	baseline	1.0	1.0	0.35	redcross.bmp	n/a
236.362	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.385	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.408	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.43	2.023	baseline	1.0	1.0	0.348	redcross.bmp	n/a
244.453	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.476	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.498	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.521	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.544	2.023	baseline	1.0	1.0	0.339	redcross.bmp	n/a
254.567	2.0	baseline	1.0	1.0	0.554	redcross.bmp	n/a
