onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
84.49	2.022	2-back	0.0	1.0	0.574	g	TR
86.512	2.023	2-back	1.0	1.0	0.679	n	BL
88.535	2.023	2-back	0.0	1.0	0.596	x	BR
90.558	2.023	2-back	0.0	1.0	0.54	v	TR
92.581	2.022	2-back	1.0	1.0	0.577	x	BL
94.603	2.023	2-back	0.0	1.0	0.756	l	BL
96.626	2.023	2-back	0.0	1.0	0.64	f	TL
98.649	6.036	2-back	1.0	1.0	0.734	l	BR
104.685	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.708	2.023	baseline	1.0	1.0	0.29	redcross.bmp	n/a
108.731	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.754	2.022	baseline	1.0	1.0	0.312	redcross.bmp	n/a
112.776	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.799	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.822	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.845	2.022	baseline	1.0	1.0	0.267	redcross.bmp	n/a
120.867	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.89	2.023	baseline	1.0	1.0	0.361	redcross.bmp	n/a
124.913	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.935	6.033	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.968	1.806	no_response	n/a	1.0	n/a	v	TR
134.774	2.022	1-back	1.0	1.0	0.528	v	BL
136.796	2.023	1-back	0.0	1.0	0.556	p	TR
138.819	2.023	1-back	0.0	0.0	0.534	g	BL
140.842	2.023	1-back	1.0	1.0	0.566	g	TL
142.865	2.022	1-back	0.0	1.0	0.537	z	BR
144.887	2.023	1-back	0.0	1.0	0.592	l	TL
146.91	2.023	1-back	0.0	1.0	0.468	t	BL
148.933	2.022	1-back	1.0	1.0	0.479	t	TR
150.955	2.023	1-back	0.0	1.0	0.622	s	BR
152.978	2.023	1-back	0.0	1.0	0.463	l	TL
155.001	2.023	1-back	0.0	1.0	0.593	x	BR
157.024	2.022	1-back	1.0	1.0	0.588	x	TR
159.046	2.023	1-back	1.0	1.0	0.645	x	TL
161.069	2.023	1-back	0.0	1.0	0.532	s	TR
163.092	2.023	1-back	1.0	1.0	0.602	s	BL
165.115	2.022	1-back	0.0	1.0	0.597	n	TR
167.137	2.023	1-back	0.0	1.0	0.548	r	TL
169.16	2.023	1-back	0.0	1.0	0.789	s	TR
171.183	2.022	1-back	0.0	1.0	0.455	t	BL
173.205	2.023	1-back	1.0	1.0	0.506	t	TR
175.228	2.023	1-back	0.0	1.0	0.563	l	BR
177.251	2.023	1-back	0.0	1.0	0.512	r	BL
179.274	2.022	1-back	0.0	1.0	0.548	f	TL
181.296	2.023	1-back	1.0	1.0	0.637	f	BL
183.319	2.023	1-back	0.0	1.0	0.59	z	BR
185.342	2.023	1-back	1.0	1.0	0.529	z	BL
187.365	2.022	1-back	0.0	1.0	0.681	c	TL
189.387	2.023	1-back	1.0	1.0	0.541	c	TR
191.41	2.023	1-back	0.0	1.0	0.48	p	BR
193.433	2.022	1-back	1.0	0.0	0.594	p	BL
195.455	2.023	1-back	0.0	1.0	0.818	n	TL
197.478	2.023	1-back	1.0	1.0	0.431	n	TR
199.501	2.023	1-back	0.0	1.0	0.665	f	BL
201.524	2.022	1-back	1.0	1.0	0.75	f	BR
203.546	2.023	1-back	0.0	1.0	0.446	l	TL
205.569	2.023	1-back	0.0	1.0	0.644	r	BR
207.592	2.023	1-back	1.0	1.0	0.658	r	TL
209.615	2.022	1-back	0.0	1.0	0.424	z	BR
211.637	2.023	1-back	0.0	1.0	0.479	n	BL
213.66	2.023	1-back	0.0	1.0	0.601	c	TL
215.683	2.022	1-back	1.0	1.0	0.465	c	TR
217.705	2.023	1-back	0.0	1.0	0.547	v	BR
219.728	2.023	1-back	1.0	0.0	0.657	v	TL
221.751	2.023	1-back	0.0	1.0	0.616	x	TR
223.774	2.022	1-back	0.0	1.0	0.57	g	BR
225.796	2.023	1-back	0.0	1.0	0.607	p	BL
227.819	6.037	1-back	0.0	0.0	0.58	g	BR
233.856	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.879	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.901	2.023	baseline	1.0	1.0	0.417	redcross.bmp	n/a
239.924	2.023	baseline	1.0	1.0	0.35	redcross.bmp	n/a
241.947	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.97	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.992	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.015	2.023	baseline	1.0	1.0	0.3	redcross.bmp	n/a
250.038	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.06	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.083	2.023	baseline	1.0	1.0	0.295	redcross.bmp	n/a
256.106	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
