onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
201.608	2.023	2-back	0.0	1.0	0.384	l	TL
203.631	2.023	2-back	1.0	1.0	0.505	c	BR
205.654	2.022	2-back	0.0	1.0	0.602	s	TR
207.676	2.023	2-back	1.0	1.0	0.396	t	BR
209.699	2.023	2-back	0.0	1.0	0.36	r	BL
211.722	2.023	2-back	0.0	1.0	0.451	f	TL
213.745	2.022	2-back	1.0	1.0	0.345	z	BL
215.767	2.023	2-back	0.0	1.0	0.48	l	TR
217.79	2.023	2-back	0.0	1.0	0.601	x	TL
219.813	2.023	2-back	1.0	1.0	0.464	f	TR
221.836	2.022	2-back	0.0	1.0	0.517	g	BR
223.858	2.023	2-back	0.0	1.0	0.391	t	BL
225.881	6.037	2-back	1.0	1.0	0.344	z	BR
231.918	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.957	2.023	baseline	1.0	1.0	0.345	redcross.bmp	n/a
235.98	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.019	2.04	baseline	1.0	1.0	0.341	redcross.bmp	n/a
240.059	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.098	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.121	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.16	2.024	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.184	2.039	baseline	1.0	1.0	0.333	redcross.bmp	n/a
250.223	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.246	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.269	2.0	baseline	1.0	1.0	0.403	redcross.bmp	n/a
